time(s)	cellId	rnti	lcid	packetSize
1.01302	2	2	3	1530
1.01302	2	1	3	1530
1.01302	4	5	3	1530
1.01302	4	4	3	1530
1.01303	4	3	3	1530
1.01303	4	2	3	1530
1.01303	4	1	3	1530
1.01303	2	5	3	1530
1.01303	2	4	3	1530
1.01303	2	3	3	1530
1.01303	2	2	3	1530
1.01303	2	1	3	1530
1.01304	4	5	3	1530
1.01304	4	4	3	1530
1.01304	4	3	3	1530
1.01304	4	2	3	1530
1.01304	4	1	3	1530
1.01304	2	5	3	1530
1.01304	2	4	3	1530
1.01304	2	3	3	1530
1.01305	2	2	3	1530
1.01305	2	1	3	1530
1.01305	4	5	3	1530
1.01305	4	4	3	1530
1.01305	4	3	3	1530
1.01305	4	2	3	1530
1.01305	4	1	3	1530
1.01305	2	5	3	1530
1.01306	2	4	3	1530
1.01306	2	3	3	1530
1.01306	2	2	3	1530
1.01306	2	1	3	1530
1.01306	4	5	3	1530
1.01306	4	4	3	1530
1.01306	4	3	3	1530
1.01306	4	2	3	1530
1.01307	4	1	3	1530
1.01307	2	5	3	1530
1.01307	2	4	3	1530
1.01307	2	3	3	1530
1.01307	2	2	3	1530
1.01307	2	1	3	1530
1.01307	4	5	3	1530
1.01307	4	4	3	1530
1.01308	4	3	3	1530
1.01308	4	2	3	1530
1.01308	4	1	3	1530
1.01308	2	5	3	1530
1.01308	2	4	3	1530
1.01308	2	3	3	1530
1.01308	2	2	3	1530
1.01308	2	1	3	1530
1.01309	4	5	3	1530
1.01309	4	4	3	1530
1.01309	4	3	3	1530
1.01309	4	2	3	1530
1.01309	4	1	3	1530
1.01309	2	5	3	1530
1.01309	2	4	3	1530
1.01309	2	3	3	1530
1.0131	2	2	3	1530
1.0131	2	1	3	1530
1.0131	4	5	3	1530
1.0131	4	4	3	1530
1.0131	4	3	3	1530
1.0131	4	2	3	1530
1.0131	4	1	3	1530
1.0131	2	5	3	1530
1.01311	2	4	3	1530
1.01311	2	3	3	1530
1.01311	2	2	3	1530
1.01311	2	1	3	1530
1.01311	4	5	3	1530
1.01311	4	4	3	1530
1.01311	4	3	3	1530
1.01312	4	2	3	1530
1.01312	4	1	3	1530
1.01312	2	5	3	1530
1.01312	2	4	3	1530
1.01312	2	3	3	1530
1.01312	2	2	3	1530
1.01312	2	1	3	1530
1.01312	4	5	3	1530
1.01313	4	4	3	1530
1.01313	4	3	3	1530
1.01313	4	2	3	1530
1.01313	4	1	3	1530
1.01313	2	5	3	1530
1.01313	2	4	3	1530
1.01313	2	3	3	1530
1.01313	2	2	3	1530
1.01314	2	1	3	1530
1.01314	4	5	3	1530
1.01314	4	4	3	1530
1.01314	4	3	3	1530
1.01314	4	2	3	1530
1.01314	4	1	3	1530
1.01314	2	5	3	1530
1.01314	2	4	3	1530
1.01315	2	3	3	1530
1.01315	2	2	3	1530
1.01315	2	1	3	1530
1.01315	4	5	3	1530
1.01315	4	4	3	1530
1.01315	4	3	3	1530
1.01315	4	2	3	1530
1.01315	4	1	3	1530
1.01316	2	5	3	1530
1.01316	2	4	3	1530
1.01316	2	3	3	1530
1.01316	2	2	3	1530
1.01316	2	1	3	1530
1.01316	4	5	3	1530
1.01316	4	4	3	1530
1.01316	4	3	3	1530
1.01317	4	2	3	1530
1.01317	4	1	3	1530
1.01317	2	5	3	1530
1.01317	2	4	3	1530
1.01317	2	3	3	1530
1.01317	2	2	3	1530
1.01317	2	1	3	1530
1.01317	4	5	3	1530
1.01318	4	4	3	1530
1.01318	4	3	3	1530
1.01318	4	2	3	1530
1.01318	4	1	3	1530
1.01318	2	5	3	1530
1.01318	2	4	3	1530
1.01318	2	3	3	1530
1.01318	2	2	3	1530
1.01319	2	1	3	1530
1.01319	4	5	3	1530
1.01319	4	4	3	1530
1.01319	4	3	3	1530
1.01319	4	2	3	1530
1.01319	4	1	3	1530
1.01319	2	5	3	1530
1.01319	2	4	3	1530
1.0132	2	3	3	1530
1.0132	2	2	3	1530
1.0132	2	1	3	1530
1.0132	4	5	3	1530
1.0132	4	4	3	1530
1.0132	4	3	3	1530
1.0132	4	2	3	1530
1.0132	4	1	3	1530
1.01321	2	5	3	1530
1.01321	2	4	3	1530
1.01321	2	3	3	1530
1.01321	2	2	3	1530
1.01321	2	1	3	1530
1.01321	4	5	3	1530
1.01321	4	4	3	1530
1.01321	4	3	3	1530
1.01322	4	2	3	1530
1.01322	4	1	3	1530
1.01322	2	5	3	1530
1.01322	2	4	3	1530
1.01322	2	3	3	1530
1.01322	2	2	3	1530
1.01322	2	1	3	1530
1.01322	4	5	3	1530
1.01323	4	4	3	1530
1.01323	4	3	3	1530
1.01323	4	2	3	1530
1.01323	4	1	3	1530
1.01323	2	5	3	1530
1.01323	2	4	3	1530
1.01323	2	3	3	1530
1.01323	2	2	3	1530
1.01324	2	1	3	1530
1.01324	4	5	3	1530
1.01324	4	4	3	1530
1.01324	4	3	3	1530
1.01324	4	2	3	1530
1.01324	4	1	3	1530
1.01324	2	5	3	1530
1.01324	2	4	3	1530
1.01325	2	3	3	1530
1.01325	2	2	3	1530
1.01325	2	1	3	1530
1.01325	4	5	3	1530
1.01325	4	4	3	1530
1.01325	4	3	3	1530
1.01325	4	2	3	1530
1.01325	4	1	3	1530
1.01326	2	5	3	1530
1.01326	2	4	3	1530
1.01326	2	3	3	1530
1.01326	2	2	3	1530
1.01326	2	1	3	1530
1.01326	4	5	3	1530
1.01326	4	4	3	1530
1.01326	4	3	3	1530
1.01327	4	2	3	1530
1.01327	4	1	3	1530
1.01327	2	5	3	1530
1.01327	2	4	3	1530
1.01327	2	3	3	1530
1.01327	2	2	3	1530
1.01327	2	1	3	1530
1.01327	4	5	3	1530
1.01328	4	4	3	1530
1.01328	4	3	3	1530
1.01328	4	2	3	1530
1.01328	4	1	3	1530
1.01328	2	5	3	1530
1.01328	2	4	3	1530
1.01328	2	3	3	1530
1.01328	2	2	3	1530
1.01329	2	1	3	1530
1.01329	4	5	3	1530
1.01329	4	4	3	1530
1.01329	4	3	3	1530
1.01329	4	2	3	1530
1.01329	4	1	3	1530
1.01329	2	5	3	1530
1.01329	2	4	3	1530
1.0133	2	3	3	1530
1.0133	2	2	3	1530
1.0133	2	1	3	1530
1.0133	4	5	3	1530
1.0133	4	4	3	1530
1.0133	4	3	3	1530
1.0133	4	2	3	1530
1.0133	4	1	3	1530
1.01331	2	5	3	1530
1.01331	2	4	3	1530
1.01331	2	3	3	1530
1.01331	2	2	3	1530
1.01331	2	1	3	1530
1.01331	4	5	3	1530
1.01331	4	4	3	1530
1.01331	4	3	3	1530
1.01332	4	2	3	1530
1.01332	4	1	3	1530
1.01332	2	5	3	1530
1.01332	2	4	3	1530
1.01332	2	3	3	1530
1.01332	2	2	3	1530
1.01332	2	1	3	1530
1.01332	4	5	3	1530
1.01333	4	4	3	1530
1.01333	4	3	3	1530
1.01333	4	2	3	1530
1.01333	4	1	3	1530
1.01333	2	5	3	1530
1.01333	2	4	3	1530
1.01333	2	3	3	1530
1.01333	2	2	3	1530
1.01334	2	1	3	1530
1.01334	4	5	3	1530
1.01334	4	4	3	1530
1.01334	4	3	3	1530
1.01334	4	2	3	1530
1.01334	4	1	3	1530
1.01334	2	5	3	1530
1.01334	2	4	3	1530
1.01335	2	3	3	1530
1.01335	2	2	3	1530
1.01335	2	1	3	1530
1.01335	4	5	3	1530
1.01335	4	4	3	1530
1.01335	4	3	3	1530
1.01335	4	2	3	1530
1.01335	4	1	3	1530
1.01336	2	5	3	1530
1.01336	2	4	3	1530
1.01336	2	3	3	1530
1.01336	2	2	3	1530
1.01336	2	1	3	1530
1.01336	4	5	3	1530
1.01336	4	4	3	1530
1.01336	4	3	3	1530
1.01337	4	2	3	1530
1.01337	4	1	3	1530
1.01337	2	5	3	1530
1.01337	2	4	3	1530
1.01337	2	3	3	1530
1.01337	2	2	3	1530
1.01337	2	1	3	1530
1.01337	4	5	3	1530
1.01338	4	4	3	1530
1.01338	4	3	3	1530
1.01338	4	2	3	1530
1.01338	4	1	3	1530
1.01338	2	5	3	1530
1.01338	2	4	3	1530
1.01338	2	3	3	1530
1.01339	2	2	3	1530
1.01339	2	1	3	1530
1.01339	4	5	3	1530
1.01339	4	4	3	1530
1.01339	4	3	3	1530
1.01339	4	2	3	1530
1.01339	4	1	3	1530
1.01339	2	5	3	1530
1.0134	2	4	3	1530
1.0134	2	3	3	1530
1.0134	2	2	3	1530
1.0134	2	1	3	1530
1.0134	4	5	3	1530
1.0134	4	4	3	1530
1.0134	4	3	3	1530
1.0134	4	2	3	1530
1.01341	4	1	3	1530
1.01341	2	5	3	1530
1.01341	2	4	3	1530
1.01341	2	3	3	1530
1.01341	2	2	3	1530
1.01341	2	1	3	1530
1.01341	4	5	3	1530
1.01341	4	4	3	1530
1.01342	4	3	3	1530
1.01342	4	2	3	1530
1.01342	4	1	3	1530
1.01342	2	5	3	1530
1.01342	2	4	3	1530
1.01342	2	3	3	1530
1.01342	2	2	3	1530
1.01342	2	1	3	1530
1.01343	4	5	3	1530
1.01343	4	4	3	1530
1.01343	4	3	3	1530
1.01343	4	2	3	1530
1.01343	4	1	3	1530
1.01343	2	5	3	1530
1.01343	2	4	3	1530
1.01343	2	3	3	1530
1.01344	2	2	3	1530
1.01344	2	1	3	1530
1.01344	4	5	3	1530
1.01344	4	4	3	1530
1.01344	4	3	3	1530
1.01344	4	2	3	1530
1.01344	4	1	3	1530
1.01344	2	5	3	1530
1.01345	2	4	3	1530
1.01345	2	3	3	1530
1.01345	2	2	3	1530
1.01345	2	1	3	1530
1.01345	4	5	3	1530
1.01345	4	4	3	1530
1.01345	4	3	3	1530
1.01345	4	2	3	1530
1.01346	4	1	3	1530
1.01346	2	5	3	1530
1.01346	2	4	3	1530
1.01346	2	3	3	1530
1.01346	2	2	3	1530
1.01346	2	1	3	1530
1.01346	4	5	3	1530
1.01346	4	4	3	1530
1.01347	4	3	3	1530
1.01347	4	2	3	1530
1.01347	4	1	3	1530
1.01347	2	5	3	1530
1.01347	2	4	3	1530
1.01347	2	3	3	1530
1.01347	2	2	3	1530
1.01347	2	1	3	1530
1.01348	4	5	3	1530
1.01348	4	4	3	1530
1.01348	4	3	3	1530
1.01348	4	2	3	1530
1.01348	4	1	3	1530
1.01348	2	5	3	1530
1.01348	2	4	3	1530
1.01348	2	3	3	1530
1.01349	2	2	3	1530
1.01349	2	1	3	1530
1.01349	4	5	3	1530
1.01349	4	4	3	1530
1.01349	4	3	3	1530
1.01349	4	2	3	1530
1.01349	4	1	3	1530
1.01349	2	5	3	1530
1.0135	2	4	3	1530
1.0135	2	3	3	1530
1.0135	2	2	3	1530
1.0135	2	1	3	1530
1.0135	4	5	3	1530
1.0135	4	4	3	1530
1.0135	4	3	3	1530
1.0135	4	2	3	1530
1.01351	4	1	3	1530
1.01351	2	5	3	1530
1.01351	2	4	3	1530
1.01351	2	3	3	1530
1.01351	2	2	3	1530
1.01351	2	1	3	1530
1.01351	4	5	3	1530
1.01351	4	4	3	1530
1.01352	4	3	3	1530
1.01352	4	2	3	1530
1.01352	4	1	3	1530
1.01352	2	5	3	1530
1.01352	2	4	3	1530
1.01352	2	3	3	1530
1.01352	2	2	3	1530
1.01352	2	1	3	1530
1.01353	4	5	3	1530
1.01353	4	4	3	1530
1.01353	4	3	3	1530
1.01353	4	2	3	1530
1.01353	4	1	3	1530
1.01353	2	5	3	1530
1.01353	2	4	3	1530
1.01353	2	3	3	1530
1.01354	2	2	3	1530
1.01354	2	1	3	1530
1.01354	4	5	3	1530
1.01354	4	4	3	1530
1.01354	4	3	3	1530
1.01354	4	2	3	1530
1.01354	4	1	3	1530
1.01354	2	5	3	1530
1.01355	2	4	3	1530
1.01355	2	3	3	1530
1.01355	2	2	3	1530
1.01355	2	1	3	1530
1.01355	4	5	3	1530
1.01355	4	4	3	1530
1.01355	4	3	3	1530
1.01355	4	2	3	1530
1.01356	4	1	3	1530
1.01356	2	5	3	1530
1.01356	2	4	3	1530
1.01356	2	3	3	1530
1.01356	2	2	3	1530
1.01356	2	1	3	1530
1.01356	4	5	3	1530
1.01356	4	4	3	1530
1.01357	4	3	3	1530
1.01357	4	2	3	1530
1.01357	4	1	3	1530
1.01357	2	5	3	1530
1.01357	2	4	3	1530
1.01357	2	3	3	1530
1.01357	2	2	3	1530
1.01357	2	1	3	1530
1.01358	4	5	3	1530
1.01358	4	4	3	1530
1.01358	4	3	3	1530
1.01358	4	2	3	1530
1.01358	4	1	3	1530
1.01358	2	5	3	1530
1.01358	2	4	3	1530
1.01358	2	3	3	1530
1.01359	2	2	3	1530
1.01359	2	1	3	1530
1.01359	4	5	3	1530
1.01359	4	4	3	1530
1.01359	4	3	3	1530
1.01359	4	2	3	1530
1.01359	4	1	3	1530
1.01359	2	5	3	1530
1.0136	2	4	3	1530
1.0136	2	3	3	1530
1.0136	2	2	3	1530
1.0136	2	1	3	1530
1.0136	4	5	3	1530
1.0136	4	4	3	1530
1.0136	4	3	3	1530
1.0136	4	2	3	1530
1.01361	4	1	3	1530
1.01361	2	5	3	1530
1.01361	2	4	3	1530
1.01361	2	3	3	1530
1.01361	2	2	3	1530
1.01361	2	1	3	1530
1.01361	4	5	3	1530
1.01361	4	4	3	1530
1.01362	4	3	3	1530
1.01362	4	2	3	1530
1.01362	4	1	3	1530
1.01362	2	5	3	1530
1.01362	2	4	3	1530
1.01362	2	3	3	1530
1.01362	2	2	3	1530
1.01362	2	1	3	1530
1.01363	4	5	3	1530
1.01363	4	4	3	1530
1.01363	4	3	3	1530
1.01363	4	2	3	1530
1.01363	4	1	3	1530
1.01363	2	5	3	1530
1.01363	2	4	3	1530
1.01363	2	3	3	1530
1.01364	2	2	3	1530
1.01364	2	1	3	1530
1.01364	4	5	3	1530
1.01364	4	4	3	1530
1.01364	4	3	3	1530
1.01364	4	2	3	1530
1.01364	4	1	3	1530
1.01365	2	5	3	1530
1.01365	2	4	3	1530
1.01365	2	3	3	1530
1.01365	2	2	3	1530
1.01365	2	1	3	1530
1.01365	4	5	3	1530
1.01365	4	4	3	1530
1.01365	4	3	3	1530
1.01366	4	2	3	1530
1.01366	4	1	3	1530
1.01366	2	5	3	1530
1.01366	2	4	3	1530
1.01366	2	3	3	1530
1.01366	2	2	3	1530
1.01366	2	1	3	1530
1.01366	4	5	3	1530
1.01367	4	4	3	1530
1.01367	4	3	3	1530
1.01367	4	2	3	1530
1.01367	4	1	3	1530
1.01367	2	5	3	1530
1.01367	2	4	3	1530
1.01367	2	3	3	1530
1.01367	2	2	3	1530
1.01368	2	1	3	1530
1.01368	4	5	3	1530
1.01368	4	4	3	1530
1.01368	4	3	3	1530
1.01368	4	2	3	1530
1.01368	4	1	3	1530
1.01368	2	5	3	1530
1.01368	2	4	3	1530
1.01369	2	3	3	1530
1.01369	2	2	3	1530
1.01369	2	1	3	1530
1.01369	4	5	3	1530
1.01369	4	4	3	1530
1.01369	4	3	3	1530
1.01369	4	2	3	1530
1.01369	4	1	3	1530
1.0137	2	5	3	1530
1.0137	2	4	3	1530
1.0137	2	3	3	1530
1.0137	2	2	3	1530
1.0137	2	1	3	1530
1.0137	4	5	3	1530
1.0137	4	4	3	1530
1.0137	4	3	3	1530
1.01371	4	2	3	1530
1.01371	4	1	3	1530
1.01371	2	5	3	1530
1.01371	2	4	3	1530
1.01371	2	3	3	1530
1.01371	2	2	3	1530
1.01371	2	1	3	1530
1.01371	4	5	3	1530
1.01372	4	4	3	1530
1.01372	4	3	3	1530
1.01372	4	2	3	1530
1.01372	4	1	3	1530
1.01372	2	5	3	1530
1.01372	2	4	3	1530
1.01372	2	3	3	1530
1.01372	2	2	3	1530
1.01373	2	1	3	1530
1.01373	4	5	3	1530
1.01373	4	4	3	1530
1.01373	4	3	3	1530
1.01373	4	2	3	1530
1.01373	4	1	3	1530
1.01373	2	5	3	1530
1.01373	2	4	3	1530
1.01374	2	3	3	1530
1.01374	2	2	3	1530
1.01374	2	1	3	1530
1.01374	4	5	3	1530
1.01374	4	4	3	1530
1.01374	4	3	3	1530
1.01374	4	2	3	1530
1.01374	4	1	3	1530
1.01375	2	5	3	1530
1.01375	2	4	3	1530
1.01375	2	3	3	1530
1.01375	2	2	3	1530
1.01375	2	1	3	1530
1.01375	4	5	3	1530
1.01375	4	4	3	1530
1.01375	4	3	3	1530
1.01376	4	2	3	1530
1.01376	4	1	3	1530
1.01376	2	5	3	1530
1.01376	2	4	3	1530
1.01376	2	3	3	1530
1.01376	2	2	3	1530
1.01376	2	1	3	1530
1.01376	4	5	3	1530
1.01377	4	4	3	1530
1.01377	4	3	3	1530
1.01377	4	2	3	1530
1.01377	4	1	3	1530
1.01377	2	5	3	1530
1.01377	2	4	3	1530
1.01377	2	3	3	1530
1.01377	2	2	3	1530
1.01378	2	1	3	1530
1.01378	4	5	3	1530
1.01378	4	4	3	1530
1.01378	4	3	3	1530
1.01378	4	2	3	1530
1.01378	4	1	3	1530
1.01378	2	5	3	1530
1.01378	2	4	3	1530
1.01379	2	3	3	1530
1.01379	2	2	3	1530
1.01379	2	1	3	1530
1.01379	4	5	3	1530
1.01379	4	4	3	1530
1.01379	4	3	3	1530
1.01379	4	2	3	1530
1.01379	4	1	3	1530
1.0138	2	5	3	1530
1.0138	2	4	3	1530
1.0138	2	3	3	1530
1.0138	2	2	3	1530
1.0138	2	1	3	1530
1.0138	4	5	3	1530
1.0138	4	4	3	1530
1.0138	4	3	3	1530
1.01381	4	2	3	1530
1.01381	4	1	3	1530
1.01381	2	5	3	1530
1.01381	2	4	3	1530
1.01381	2	3	3	1530
1.01381	2	2	3	1530
1.01381	2	1	3	1530
1.01381	4	5	3	1530
1.01382	4	4	3	1530
1.01382	4	3	3	1530
1.01382	4	2	3	1530
1.01382	4	1	3	1530
1.01382	2	5	3	1530
1.01382	2	4	3	1530
1.01382	2	3	3	1530
1.01382	2	2	3	1530
1.01383	2	1	3	1530
1.01383	4	5	3	1530
1.01383	4	4	3	1530
1.01383	4	3	3	1530
1.01383	4	2	3	1530
1.01383	4	1	3	1530
1.01383	2	5	3	1530
1.01383	2	4	3	1530
1.01384	2	3	3	1530
1.01384	2	2	3	1530
1.01384	2	1	3	1530
1.01384	4	5	3	1530
1.01384	4	4	3	1530
1.01384	4	3	3	1530
1.01384	4	2	3	1530
1.01384	4	1	3	1530
1.01385	2	5	3	1530
1.01385	2	4	3	1530
1.01385	2	3	3	1530
1.01385	2	2	3	1530
1.01385	2	1	3	1530
1.01385	4	5	3	1530
1.01385	4	4	3	1530
1.01385	4	3	3	1530
1.01386	4	2	3	1530
1.01386	4	1	3	1530
1.01386	2	5	3	1530
1.01386	2	4	3	1530
1.01386	2	3	3	1530
1.01386	2	2	3	1530
1.01386	2	1	3	1530
1.01386	4	5	3	1530
1.01387	4	4	3	1530
1.01387	4	3	3	1530
1.01387	4	2	3	1530
1.01387	4	1	3	1530
1.01387	2	5	3	1530
1.01387	2	4	3	1530
1.01387	2	3	3	1530
1.01387	2	2	3	1530
1.01388	2	1	3	1530
1.01388	4	5	3	1530
1.01388	4	4	3	1530
1.01388	4	3	3	1530
1.01388	4	2	3	1530
1.01388	4	1	3	1530
1.01388	2	5	3	1530
1.01388	2	4	3	1530
1.01389	2	3	3	1530
1.01389	2	2	3	1530
1.01389	2	1	3	1530
1.01389	4	5	3	1530
1.01389	4	4	3	1530
1.01389	4	3	3	1530
1.01389	4	2	3	1530
1.01389	4	1	3	1530
1.0139	2	5	3	1530
1.0139	2	4	3	1530
1.0139	2	3	3	1530
1.0139	2	2	3	1530
1.0139	2	1	3	1530
1.0139	4	5	3	1530
1.0139	4	4	3	1530
1.01391	4	3	3	1530
1.01391	4	2	3	1530
1.01391	4	1	3	1530
1.01391	2	5	3	1530
1.01391	2	4	3	1530
1.01391	2	3	3	1530
1.01391	2	2	3	1530
1.01391	2	1	3	1530
1.01392	4	5	3	1530
1.01392	4	4	3	1530
1.01392	4	3	3	1530
1.01392	4	2	3	1530
1.01392	4	1	3	1530
1.01392	2	5	3	1530
1.01392	2	4	3	1530
1.01392	2	3	3	1530
1.01393	2	2	3	1530
1.01393	2	1	3	1530
1.01393	4	5	3	1530
1.01393	4	4	3	1530
1.01393	4	3	3	1530
1.01393	4	2	3	1530
1.01393	4	1	3	1530
1.01393	2	5	3	1530
1.01394	2	4	3	1530
1.01394	2	3	3	1530
1.01394	2	2	3	1530
1.01394	2	1	3	1530
1.01394	4	5	3	1530
1.01394	4	4	3	1530
1.01394	4	3	3	1530
1.01394	4	2	3	1530
1.01395	4	1	3	1530
1.01395	2	5	3	1530
1.01395	2	4	3	1530
1.01395	2	3	3	1530
1.01395	2	2	3	1530
1.01395	2	1	3	1530
1.01395	4	5	3	1530
1.01395	4	4	3	1530
1.01396	4	3	3	1530
1.01396	4	2	3	1530
1.01396	4	1	3	1530
1.01396	2	5	3	1530
1.01396	2	4	3	1530
1.01396	2	3	3	1530
1.01396	2	2	3	1530
1.01396	2	1	3	1530
1.01397	4	5	3	1530
1.01397	4	4	3	1530
1.01397	4	3	3	1530
1.01397	4	2	3	1530
1.01397	4	1	3	1530
1.01397	2	5	3	1530
1.01397	2	4	3	1530
1.01397	2	3	3	1530
1.01398	2	2	3	1530
1.01398	2	1	3	1530
1.01398	4	5	3	1530
1.01398	4	4	3	1530
1.01398	4	3	3	1530
1.01398	4	2	3	1530
1.01398	4	1	3	1530
1.01398	2	5	3	1530
1.01399	2	4	3	1530
1.01399	2	3	3	1530
1.01399	2	2	3	1530
1.01399	2	1	3	1530
1.01399	4	5	3	1530
1.01399	4	4	3	1530
1.01399	4	3	3	1530
1.01399	4	2	3	1530
1.014	4	1	3	1530
1.014	2	5	3	1530
1.014	2	4	3	1530
1.014	2	3	3	1530
1.014	2	2	3	1530
1.014	2	1	3	1530
1.014	4	5	3	1530
1.014	4	4	3	1530
1.01401	4	3	3	1530
1.01401	4	2	3	1530
1.01401	4	1	3	1530
1.01401	2	5	3	1530
1.01401	2	4	3	1530
1.01401	2	3	3	1530
1.01401	2	2	3	1530
1.01401	2	1	3	1530
1.01402	4	5	3	1530
1.01402	4	4	3	1530
1.01402	4	3	3	1530
1.01402	4	2	3	1530
1.01402	4	1	3	1530
1.01402	2	5	3	1530
1.01402	2	4	3	1530
1.01402	2	3	3	1530
1.01403	2	2	3	1530
1.01403	2	1	3	1530
1.01403	4	5	3	1530
1.01403	4	4	3	1530
1.01403	4	3	3	1530
1.01403	4	2	3	1530
1.01403	4	1	3	1530
1.01403	2	5	3	1530
1.01404	2	4	3	1530
1.01404	2	3	3	1530
1.01404	2	2	3	1530
1.01404	2	1	3	1530
1.01404	4	5	3	1530
1.01404	4	4	3	1530
1.01404	4	3	3	1530
1.01404	4	2	3	1530
1.01405	4	1	3	1530
1.01405	2	5	3	1530
1.01405	2	4	3	1530
1.01405	2	3	3	1530
1.01405	2	2	3	1530
1.01405	2	1	3	1530
1.01405	4	5	3	1530
1.01405	4	4	3	1530
1.01406	4	3	3	1530
1.01406	4	2	3	1530
1.01406	4	1	3	1530
1.01406	2	5	3	1530
1.01406	2	4	3	1530
1.01406	2	3	3	1530
1.01406	2	2	3	1530
1.01406	2	1	3	1530
1.01407	4	5	3	1530
1.01407	4	4	3	1530
1.01407	4	3	3	1530
1.01407	4	2	3	1530
1.01407	4	1	3	1530
1.01407	2	5	3	1530
1.01407	2	4	3	1530
1.01407	2	3	3	1530
1.01408	2	2	3	1530
1.01408	2	1	3	1530
1.01408	4	5	3	1530
1.01408	4	4	3	1530
1.01408	4	3	3	1530
1.01408	4	2	3	1530
1.01408	4	1	3	1530
1.01408	2	5	3	1530
1.01409	2	4	3	1530
1.01409	2	3	3	1530
1.01409	2	2	3	1530
1.01409	2	1	3	1530
1.01409	4	5	3	1530
1.01409	4	4	3	1530
1.01409	4	3	3	1530
1.01409	4	2	3	1530
1.0141	4	1	3	1530
1.0141	2	5	3	1530
1.0141	2	4	3	1530
1.0141	2	3	3	1530
1.0141	2	2	3	1530
1.0141	2	1	3	1530
1.0141	4	5	3	1530
1.0141	4	4	3	1530
1.01411	4	3	3	1530
1.01411	4	2	3	1530
1.01411	4	1	3	1530
1.01411	2	5	3	1530
1.01411	2	4	3	1530
1.01411	2	3	3	1530
1.01411	2	2	3	1530
1.01411	2	1	3	1530
1.01412	4	5	3	1530
1.01412	4	4	3	1530
1.01412	4	3	3	1530
1.01412	4	2	3	1530
1.01412	4	1	3	1530
1.01412	2	5	3	1530
1.01412	2	4	3	1530
1.01412	2	3	3	1530
1.01413	2	2	3	1530
1.01413	2	1	3	1530
1.01413	4	5	3	1530
1.01413	4	4	3	1530
1.01413	4	3	3	1530
1.01413	4	2	3	1530
1.01413	4	1	3	1530
1.01413	2	5	3	1530
1.01414	2	4	3	1530
1.01414	2	3	3	1530
1.01414	2	2	3	1530
1.01414	2	1	3	1530
1.01414	4	5	3	1530
1.01414	4	4	3	1530
1.01414	4	3	3	1530
1.01414	4	2	3	1530
1.01415	4	1	3	1530
1.01415	2	5	3	1530
1.01415	2	4	3	1530
1.01415	2	3	3	1530
1.01415	2	2	3	1530
1.01415	2	1	3	1530
1.01415	4	5	3	1530
1.01415	4	4	3	1530
1.01416	4	3	3	1530
1.01416	4	2	3	1530
1.01416	4	1	3	1530
1.01416	2	5	3	1530
1.01416	2	4	3	1530
1.01416	2	3	3	1530
1.01416	2	2	3	1530
1.01417	2	1	3	1530
1.01417	4	5	3	1530
1.01417	4	4	3	1530
1.01417	4	3	3	1530
1.01417	4	2	3	1530
1.01417	4	1	3	1530
1.01417	2	5	3	1530
1.01417	2	4	3	1530
1.01418	2	3	3	1530
1.01418	2	2	3	1530
1.01418	2	1	3	1530
1.01418	4	5	3	1530
1.01418	4	4	3	1530
1.01418	4	3	3	1530
1.01418	4	2	3	1530
1.01418	4	1	3	1530
1.01419	2	5	3	1530
1.01419	2	4	3	1530
1.01419	2	3	3	1530
1.01419	2	2	3	1530
1.01419	2	1	3	1530
1.01419	4	5	3	1530
1.01419	4	4	3	1530
1.01419	4	3	3	1530
1.0142	4	2	3	1530
1.0142	4	1	3	1530
1.0142	2	5	3	1530
1.0142	2	4	3	1530
1.0142	2	3	3	1530
1.0142	2	2	3	1530
1.0142	2	1	3	1530
1.0142	4	5	3	1530
1.01421	4	4	3	1530
1.01421	4	3	3	1530
1.01421	4	2	3	1530
1.01421	4	1	3	1530
1.01421	2	5	3	1530
1.01421	2	4	3	1530
1.01421	2	3	3	1530
1.01421	2	2	3	1530
1.01422	2	1	3	1530
1.01422	4	5	3	1530
1.01422	4	4	3	1530
1.01422	4	3	3	1530
1.01422	4	2	3	1530
1.01422	4	1	3	1530
1.01422	2	5	3	1530
1.01422	2	4	3	1530
1.01423	2	3	3	1530
1.01423	2	2	3	1530
1.01423	2	1	3	1530
1.01423	4	5	3	1530
1.01423	4	4	3	1530
1.01423	4	3	3	1530
1.01423	4	2	3	1530
1.01423	4	1	3	1530
1.01424	2	5	3	1530
1.01424	2	4	3	1530
1.01424	2	3	3	1530
1.01424	2	2	3	1530
1.01424	2	1	3	1530
1.01424	4	5	3	1530
1.01424	4	4	3	1530
1.01424	4	3	3	1530
1.01425	4	2	3	1530
1.01425	4	1	3	1530
1.01425	2	5	3	1530
1.01425	2	4	3	1530
1.01425	2	3	3	1530
1.01425	2	2	3	1530
1.01425	2	1	3	1530
1.01425	4	5	3	1530
1.01426	4	4	3	1530
1.01426	4	3	3	1530
1.01426	4	2	3	1530
1.01426	4	1	3	1530
1.01426	2	5	3	1530
1.01426	2	4	3	1530
1.01426	2	3	3	1530
1.01426	2	2	3	1530
1.01427	2	1	3	1530
1.01427	4	5	3	1530
1.01427	4	4	3	1530
1.01427	4	3	3	1530
1.01427	4	2	3	1530
1.01427	4	1	3	1530
1.01427	2	5	3	1530
1.01427	2	4	3	1530
